playerID,year,team,gamesPlayed
xavierrhodes/2540155,2013,Minnesota Vikings,13
robertabraham/2508160,1987,Houston Oilers,2
robertabraham/2508160,1986,Houston Oilers,16
robertabraham/2508160,1985,Houston Oilers,16
robertabraham/2508160,1984,Houston Oilers,16
robertabraham/2508160,1983,Houston Oilers,14
robertabraham/2508160,1982,Houston Oilers,9
harrycarson/2511167,1988,New York Giants,12
harrycarson/2511167,1987,New York Giants,12
harrycarson/2511167,1986,New York Giants,16
harrycarson/2511167,1985,New York Giants,16
harrycarson/2511167,1984,New York Giants,16
harrycarson/2511167,1983,New York Giants,10
harrycarson/2511167,1982,New York Giants,9
harrycarson/2511167,1981,New York Giants,16
harrycarson/2511167,1980,New York Giants,8
harrycarson/2511167,1979,New York Giants,16
harrycarson/2511167,1978,New York Giants,16
harrycarson/2511167,1977,New York Giants,14
harrycarson/2511167,1976,New York Giants,12
bubbafranks/2504255,2008,New York Jets,8
bubbafranks/2504255,2007,Green Bay Packers,8
bubbafranks/2504255,2006,Green Bay Packers,16
bubbafranks/2504255,2005,Green Bay Packers,10
bubbafranks/2504255,2004,Green Bay Packers,16
bubbafranks/2504255,2003,Green Bay Packers,16
bubbafranks/2504255,2002,Green Bay Packers,16
bubbafranks/2504255,2001,Green Bay Packers,16
bubbafranks/2504255,2000,Green Bay Packers,16
jimjeffcoat/2501368,1997,Buffalo Bills,7
jimjeffcoat/2501368,1996,Buffalo Bills,16
jimjeffcoat/2501368,1995,Buffalo Bills,16
jimjeffcoat/2501368,1994,Dallas Cowboys,16
jimjeffcoat/2501368,1993,Dallas Cowboys,16
jimjeffcoat/2501368,1992,Dallas Cowboys,16
jimjeffcoat/2501368,1991,Dallas Cowboys,16
jimjeffcoat/2501368,1990,Dallas Cowboys,16
jimjeffcoat/2501368,1989,Dallas Cowboys,16
jimjeffcoat/2501368,1988,Dallas Cowboys,16
jimjeffcoat/2501368,1987,Dallas Cowboys,12
jimjeffcoat/2501368,1986,Dallas Cowboys,16
jimjeffcoat/2501368,1985,Dallas Cowboys,16
jimjeffcoat/2501368,1984,Dallas Cowboys,16
jimjeffcoat/2501368,1983,Dallas Cowboys,16
jariousjackson/2504292,2003,Denver Broncos,1
jariousjackson/2504292,2002,Denver Broncos,1
jariousjackson/2504292,2001,Denver Broncos,1
jariousjackson/2504292,2000,Denver Broncos,2
peppizellner/2503855,2004,Arizona Cardinals,16
peppizellner/2503855,2003,Washington Redskins,16
peppizellner/2503855,2002,Dallas Cowboys,16
peppizellner/2503855,2001,Dallas Cowboys,16
peppizellner/2503855,2000,Dallas Cowboys,12
peppizellner/2503855,1999,Dallas Cowboys,13
jasongoss/2505374,2003,Arizona Cardinals,4
philiptabor/2526972,1982,New York Giants,9
philiptabor/2526972,1981,New York Giants,16
philiptabor/2526972,1980,New York Giants,16
philiptabor/2526972,1979,New York Giants,15
jasonverrett/2543493,2016,San Diego Chargers,4
jasonverrett/2543493,2015,San Diego Chargers,14
jasonverrett/2543493,2014,San Diego Chargers,6
michaelfloyd/2532841,2016,New England Patriots,2
michaelfloyd/2532841,2016,Arizona Cardinals,13
michaelfloyd/2532841,2015,Arizona Cardinals,15
michaelfloyd/2532841,2014,Arizona Cardinals,16
michaelfloyd/2532841,2013,Arizona Cardinals,16
michaelfloyd/2532841,2012,Arizona Cardinals,16
mikerichardson/2507236,2010,Indianapolis Colts,1
mikerichardson/2507236,2010,Kansas City Chiefs,0
mikerichardson/2507236,2009,Kansas City Chiefs,11
mikerichardson/2507236,2008,New England Patriots,10
matmcbriar/2505268,2014,San Diego Chargers,3
matmcbriar/2505268,2013,Pittsburgh Steelers,9
matmcbriar/2505268,2012,Philadelphia Eagles,13
matmcbriar/2505268,2011,Dallas Cowboys,14
matmcbriar/2505268,2010,Dallas Cowboys,16
matmcbriar/2505268,2009,Dallas Cowboys,16
matmcbriar/2505268,2008,Dallas Cowboys,6
matmcbriar/2505268,2007,Dallas Cowboys,16
matmcbriar/2505268,2006,Dallas Cowboys,16
matmcbriar/2505268,2005,Dallas Cowboys,16
matmcbriar/2505268,2004,Dallas Cowboys,16
eugeneseale/2502880,1992,Houston Oilers,9
eugeneseale/2502880,1991,Houston Oilers,15
eugeneseale/2502880,1990,Houston Oilers,15
eugeneseale/2502880,1989,Houston Oilers,15
eugeneseale/2502880,1988,Houston Oilers,16
eugeneseale/2502880,1987,Houston Oilers,9
shamielgary/2550292,2016,Buffalo Bills,3
shamielgary/2550292,2015,Miami Dolphins,6
mattmcgloin/2542065,2016,Oakland Raiders,3
mattmcgloin/2542065,2015,Oakland Raiders,2
mattmcgloin/2542065,2014,Oakland Raiders,1
mattmcgloin/2542065,2013,Oakland Raiders,7
jacobford/2495604,2010,Tennessee Titans,14
jacobford/2495604,2009,Tennessee Titans,15
jacobford/2495604,2008,Tennessee Titans,14
justinstaples/2541597,2016,Tennessee Titans,3
justinstaples/2541597,2015,Tennessee Titans,12
justinstaples/2541597,2014,Tennessee Titans,6
briancalhoun/2495817,2007,Detroit Lions,4
briancalhoun/2495817,2006,Detroit Lions,7
vanwaiters/2503491,1992,Minnesota Vikings,16
vanwaiters/2503491,1991,Cleveland Browns,16
vanwaiters/2503491,1990,Cleveland Browns,16
vanwaiters/2503491,1989,Cleveland Browns,16
vanwaiters/2503491,1988,Cleveland Browns,16
cecilshorts/2495341,2016,Tampa Bay Buccaneers,9
cecilshorts/2495341,2015,Houston Texans,11
cecilshorts/2495341,2014,Jacksonville Jaguars,13
cecilshorts/2495341,2013,Jacksonville Jaguars,13
cecilshorts/2495341,2012,Jacksonville Jaguars,14
cecilshorts/2495341,2011,Jacksonville Jaguars,10
taiwanjones/2495467,2016,Oakland Raiders,13
taiwanjones/2495467,2015,Oakland Raiders,12
taiwanjones/2495467,2014,Oakland Raiders,1
taiwanjones/2495467,2013,Oakland Raiders,16
taiwanjones/2495467,2012,Oakland Raiders,14
taiwanjones/2495467,2011,Oakland Raiders,10
davidjohnson/2553435,2016,Arizona Cardinals,16
davidjohnson/2553435,2015,Arizona Cardinals,16
mariowilliams/2495982,2016,Miami Dolphins,13
mariowilliams/2495982,2015,Buffalo Bills,15
mariowilliams/2495982,2014,Buffalo Bills,16
mariowilliams/2495982,2013,Buffalo Bills,16
mariowilliams/2495982,2012,Buffalo Bills,16
mariowilliams/2495982,2011,Houston Texans,5
mariowilliams/2495982,2010,Houston Texans,13
mariowilliams/2495982,2009,Houston Texans,16
mariowilliams/2495982,2008,Houston Texans,16
mariowilliams/2495982,2007,Houston Texans,16
mariowilliams/2495982,2006,Houston Texans,16
caseyfitzsimmons/2505287,2009,Detroit Lions,12
caseyfitzsimmons/2505287,2008,Detroit Lions,14
caseyfitzsimmons/2505287,2007,Detroit Lions,16
caseyfitzsimmons/2505287,2006,Detroit Lions,11
caseyfitzsimmons/2505287,2005,Detroit Lions,14
caseyfitzsimmons/2505287,2004,Detroit Lions,16
caseyfitzsimmons/2505287,2003,Detroit Lions,16
benjacobs/2531080,2016,Carolina Panthers,4
benjacobs/2531080,2015,Carolina Panthers,16
benjacobs/2531080,2014,Carolina Panthers,16
benjacobs/2531080,2013,Carolina Panthers,0
benjacobs/2531080,2011,Cleveland Browns,5
vincenewsome/2502291,1992,Cleveland Browns,16
vincenewsome/2502291,1991,Cleveland Browns,15
vincenewsome/2502291,1990,Los Angeles Rams,16
vincenewsome/2502291,1989,Los Angeles Rams,16
vincenewsome/2502291,1988,Los Angeles Rams,6
vincenewsome/2502291,1987,Los Angeles Rams,8
vincenewsome/2502291,1986,Los Angeles Rams,16
vincenewsome/2502291,1985,Los Angeles Rams,16
vincenewsome/2502291,1984,Los Angeles Rams,16
vincenewsome/2502291,1983,Los Angeles Rams,16
asajackson/2532872,2016,Detroit Lions,4
asajackson/2532872,2016,Baltimore Ravens,0
asajackson/2532872,2015,Baltimore Ravens,4
asajackson/2532872,2014,Baltimore Ravens,7
asajackson/2532872,2013,Baltimore Ravens,4
asajackson/2532872,2012,Baltimore Ravens,3
joeklecko/2518592,1988,Indianapolis Colts,15
joeklecko/2518592,1987,New York Jets,7
joeklecko/2518592,1986,New York Jets,11
joeklecko/2518592,1985,New York Jets,16
joeklecko/2518592,1984,New York Jets,12
joeklecko/2518592,1983,New York Jets,16
joeklecko/2518592,1982,New York Jets,2
joeklecko/2518592,1981,New York Jets,16
joeklecko/2518592,1980,New York Jets,15
joeklecko/2518592,1979,New York Jets,16
joeklecko/2518592,1978,New York Jets,16
joeklecko/2518592,1977,New York Jets,13
charlessims/2543770,2016,Tampa Bay Buccaneers,7
charlessims/2543770,2015,Tampa Bay Buccaneers,16
charlessims/2543770,2014,Tampa Bay Buccaneers,8
terencenewman/2505552,2016,Minnesota Vikings,15
terencenewman/2505552,2015,Minnesota Vikings,16
terencenewman/2505552,2014,Cincinnati Bengals,13
terencenewman/2505552,2013,Cincinnati Bengals,13
terencenewman/2505552,2012,Cincinnati Bengals,15
terencenewman/2505552,2011,Dallas Cowboys,14
terencenewman/2505552,2010,Dallas Cowboys,16
terencenewman/2505552,2009,Dallas Cowboys,16
terencenewman/2505552,2008,Dallas Cowboys,10
terencenewman/2505552,2007,Dallas Cowboys,13
terencenewman/2505552,2006,Dallas Cowboys,16
terencenewman/2505552,2005,Dallas Cowboys,16
terencenewman/2505552,2004,Dallas Cowboys,16
terencenewman/2505552,2003,Dallas Cowboys,16
hakeemvalles/2556453,2016,Arizona Cardinals,11
alvinhall/2515614,1987,Detroit Lions,3
alvinhall/2515614,1985,Detroit Lions,16
alvinhall/2515614,1984,Detroit Lions,16
alvinhall/2515614,1983,Detroit Lions,16
alvinhall/2515614,1982,Detroit Lions,9
alvinhall/2515614,1981,Detroit Lions,16
georgeandrews/2508550,1984,Los Angeles Rams,11
georgeandrews/2508550,1983,Los Angeles Rams,16
georgeandrews/2508550,1982,Los Angeles Rams,9
georgeandrews/2508550,1981,Los Angeles Rams,15
georgeandrews/2508550,1980,Los Angeles Rams,13
georgeandrews/2508550,1979,Los Angeles Rams,16
fredvinson/2503475,2000,Seattle Seahawks,0
fredvinson/2503475,1999,Green Bay Packers,16
paulernster/2506571,2008,Pittsburgh Steelers,3
paulernster/2506571,2007,Denver Broncos,1
paulernster/2506571,2007,Cleveland Browns,1
paulernster/2506571,2006,Denver Broncos,16
paulernster/2506571,2005,Denver Broncos,1
bobbytaylor/2503252,2004,Seattle Seahawks,9
bobbytaylor/2503252,2003,Philadelphia Eagles,7
bobbytaylor/2503252,2002,Philadelphia Eagles,16
bobbytaylor/2503252,2001,Philadelphia Eagles,16
bobbytaylor/2503252,2000,Philadelphia Eagles,16
bobbytaylor/2503252,1999,Philadelphia Eagles,15
bobbytaylor/2503252,1998,Philadelphia Eagles,11
bobbytaylor/2503252,1997,Philadelphia Eagles,6
bobbytaylor/2503252,1996,Philadelphia Eagles,16
bobbytaylor/2503252,1995,Philadelphia Eagles,16
robertblanton/2532794,2016,Buffalo Bills,10
robertblanton/2532794,2015,Minnesota Vikings,16
robertblanton/2532794,2014,Minnesota Vikings,15
robertblanton/2532794,2013,Minnesota Vikings,16
robertblanton/2532794,2012,Minnesota Vikings,13
tyronecarter/2504163,2010,San Diego Chargers,7
tyronecarter/2504163,2009,Pittsburgh Steelers,16
tyronecarter/2504163,2008,Pittsburgh Steelers,16
tyronecarter/2504163,2007,Pittsburgh Steelers,16
tyronecarter/2504163,2006,Pittsburgh Steelers,16
tyronecarter/2504163,2005,Pittsburgh Steelers,16
tyronecarter/2504163,2004,Pittsburgh Steelers,9
tyronecarter/2504163,2003,New York Jets,16
tyronecarter/2504163,2002,Minnesota Vikings,16
tyronecarter/2504163,2001,Minnesota Vikings,15
tyronecarter/2504163,2000,Minnesota Vikings,15
amongordon/2506067,2011,Kansas City Chiefs,16
amongordon/2506067,2010,Seattle Seahawks,1
amongordon/2506067,2010,Tennessee Titans,3
amongordon/2506067,2008,Tennessee Titans,2
amongordon/2506067,2007,Baltimore Ravens,1
amongordon/2506067,2007,Denver Broncos,4
amongordon/2506067,2006,Denver Broncos,0
amongordon/2506067,2005,Cleveland Browns,0
amongordon/2506067,2004,Cleveland Browns,6
dakprescott/2555260,2016,Dallas Cowboys,16
robertyoung/2529575,1996,Houston Oilers,15
robertyoung/2529575,1995,St. Louis Rams,14
robertyoung/2529575,1994,Los Angeles Rams,16
robertyoung/2529575,1993,Los Angeles Rams,6
robertyoung/2529575,1992,Los Angeles Rams,11
robertyoung/2529575,1991,Los Angeles Rams,16
ladairisjackson/2504463,2004,Cincinnati Bengals,0
ladairisjackson/2504463,2003,Cincinnati Bengals,0
ladairisjackson/2504463,2003,Washington Redskins,1
ladairisjackson/2504463,2002,Washington Redskins,15
kamugrugier-hill/2556363,2016,Philadelphia Eagles,12
lamarmiller/2533034,2016,Houston Texans,14
lamarmiller/2533034,2015,Miami Dolphins,16
lamarmiller/2533034,2014,Miami Dolphins,16
lamarmiller/2533034,2013,Miami Dolphins,16
lamarmiller/2533034,2012,Miami Dolphins,13
nicojohnson/2539193,2015,New York Giants,1
nicojohnson/2539193,2014,Cincinnati Bengals,11
nicojohnson/2539193,2013,Kansas City Chiefs,6
carterhartwig/2516047,1984,Houston Oilers,14
carterhartwig/2516047,1983,Houston Oilers,16
carterhartwig/2516047,1982,Houston Oilers,9
carterhartwig/2516047,1981,Houston Oilers,16
carterhartwig/2516047,1980,Houston Oilers,15
carterhartwig/2516047,1979,Houston Oilers,16
chriscarr/2506154,2013,New Orleans Saints,11
chriscarr/2506154,2012,San Diego Chargers,9
chriscarr/2506154,2011,Baltimore Ravens,9
chriscarr/2506154,2010,Baltimore Ravens,16
chriscarr/2506154,2009,Baltimore Ravens,16
chriscarr/2506154,2008,Tennessee Titans,16
chriscarr/2506154,2007,Oakland Raiders,16
chriscarr/2506154,2006,Oakland Raiders,16
chriscarr/2506154,2005,Oakland Raiders,16
jordansenn/2507398,2013,Carolina Panthers,14
jordansenn/2507398,2012,Carolina Panthers,16
jordansenn/2507398,2011,Carolina Panthers,16
jordansenn/2507398,2010,Carolina Panthers,14
jordansenn/2507398,2009,Carolina Panthers,6
jordansenn/2507398,2009,Indianapolis Colts,2
jordansenn/2507398,2008,Indianapolis Colts,15
ryansmith/2555552,2016,Tampa Bay Buccaneers,14
mitchking/71357,2011,New Orleans Saints,3
mitchking/71357,2010,Indianapolis Colts,4
kevinfagan/2500582,1993,San Francisco 49ers,7
kevinfagan/2500582,1992,San Francisco 49ers,15
kevinfagan/2500582,1991,San Francisco 49ers,8
kevinfagan/2500582,1990,San Francisco 49ers,16
kevinfagan/2500582,1989,San Francisco 49ers,16
kevinfagan/2500582,1988,San Francisco 49ers,14
kevinfagan/2500582,1987,San Francisco 49ers,7
jeffthomason/2503329,2004,Philadelphia Eagles,0
jeffthomason/2503329,2002,Philadelphia Eagles,16
jeffthomason/2503329,2001,Philadelphia Eagles,14
jeffthomason/2503329,2000,Philadelphia Eagles,16
jeffthomason/2503329,1999,Green Bay Packers,14
jeffthomason/2503329,1998,Green Bay Packers,16
jeffthomason/2503329,1997,Green Bay Packers,13
jeffthomason/2503329,1996,Green Bay Packers,16
jeffthomason/2503329,1995,Green Bay Packers,16
jeffthomason/2503329,1993,Cincinnati Bengals,3
jeffthomason/2503329,1992,Cincinnati Bengals,4
craigdavis/2495592,2010,San Diego Chargers,7
craigdavis/2495592,2009,San Diego Chargers,1
craigdavis/2495592,2008,San Diego Chargers,4
craigdavis/2495592,2007,San Diego Chargers,14
rodneysmith/2539674,2015,Dallas Cowboys,0
rodneysmith/2539674,2014,Cleveland Browns,3
rodneysmith/2539674,2014,Minnesota Vikings,1
rodneysmith/2539674,2013,Minnesota Vikings,4
kalanreed/2556380,2016,Tennessee Titans,4
bryanmccann/2507935,2013,Arizona Cardinals,6
bryanmccann/2507935,2012,Miami Dolphins,8
bryanmccann/2507935,2011,Oakland Raiders,7
bryanmccann/2507935,2011,Baltimore Ravens,3
bryanmccann/2507935,2011,Dallas Cowboys,2
bryanmccann/2507935,2010,Dallas Cowboys,9
bryanmccann/2507935,2010,Baltimore Ravens,0
marcmariani/1037885,2016,Tennessee Titans,16
marcmariani/1037885,2015,Chicago Bears,16
marcmariani/1037885,2014,Chicago Bears,6
marcmariani/1037885,2011,Tennessee Titans,16
marcmariani/1037885,2010,Tennessee Titans,16
chrisakins/2499372,2004,Miami Dolphins,0
chrisakins/2499372,2003,New England Patriots,12
chrisakins/2499372,2002,Cleveland Browns,15
chrisakins/2499372,2001,Cleveland Browns,4
chrisakins/2499372,2001,Green Bay Packers,11
chrisakins/2499372,2000,Green Bay Packers,2
chrisakins/2499372,2000,Dallas Cowboys,8
chrisakins/2499372,1999,Dallas Cowboys,9
eldontaosborne/2522563,1990,Phoenix Cardinals,12
rocalexander/2505842,2006,Houston Texans,1
rocalexander/2505842,2005,Denver Broncos,10
rocalexander/2505842,2004,Denver Broncos,16
antoneexum/2543680,2015,Minnesota Vikings,12
antoneexum/2543680,2014,Minnesota Vikings,15
masoncrosby/2507232,2016,Green Bay Packers,16
masoncrosby/2507232,2015,Green Bay Packers,16
masoncrosby/2507232,2014,Green Bay Packers,16
masoncrosby/2507232,2013,Green Bay Packers,16
masoncrosby/2507232,2012,Green Bay Packers,16
masoncrosby/2507232,2011,Green Bay Packers,16
masoncrosby/2507232,2010,Green Bay Packers,16
masoncrosby/2507232,2009,Green Bay Packers,16
masoncrosby/2507232,2008,Green Bay Packers,16
masoncrosby/2507232,2007,Green Bay Packers,16
haroldjones-quartey/2553897,2016,Chicago Bears,16
haroldjones-quartey/2553897,2015,Chicago Bears,13
larryparker/2502404,2001,Kansas City Chiefs,12
larryparker/2502404,2000,Kansas City Chiefs,16
larryparker/2502404,1999,Kansas City Chiefs,10
gregtoler/237680,2016,Washington Redskins,16
gregtoler/237680,2015,Indianapolis Colts,10
gregtoler/237680,2014,Indianapolis Colts,15
gregtoler/237680,2013,Indianapolis Colts,9
gregtoler/237680,2012,Arizona Cardinals,11
gregtoler/237680,2010,Arizona Cardinals,14
gregtoler/237680,2009,Arizona Cardinals,13
tyroneholmes/2556126,2016,Cleveland Browns,11
eversongriffen/496790,2016,Minnesota Vikings,16
eversongriffen/496790,2015,Minnesota Vikings,15
eversongriffen/496790,2014,Minnesota Vikings,16
eversongriffen/496790,2013,Minnesota Vikings,16
eversongriffen/496790,2012,Minnesota Vikings,16
eversongriffen/496790,2011,Minnesota Vikings,16
eversongriffen/496790,2010,Minnesota Vikings,11
misteralexander/2530661,2012,Houston Texans,6
misteralexander/2530661,2011,Houston Texans,8
bobbybell/2509339,1987,Chicago Bears,3
bobbybell/2509339,1984,New York Jets,15
jonnorris/2522260,1987,Chicago Bears,3
j.c.pearson/2502433,1993,Minnesota Vikings,13
j.c.pearson/2502433,1992,Kansas City Chiefs,7
j.c.pearson/2502433,1991,Kansas City Chiefs,15
j.c.pearson/2502433,1990,Kansas City Chiefs,16
j.c.pearson/2502433,1989,Kansas City Chiefs,16
j.c.pearson/2502433,1988,Kansas City Chiefs,16
j.c.pearson/2502433,1987,Kansas City Chiefs,12
j.c.pearson/2502433,1986,Kansas City Chiefs,8
keithmcgill/2543762,2016,Oakland Raiders,16
keithmcgill/2543762,2015,Oakland Raiders,13
keithmcgill/2543762,2014,Oakland Raiders,12
blakemartinez/2555161,2016,Green Bay Packers,13
marcusburley/2541688,2016,Cleveland Browns,12
marcusburley/2541688,2015,Seattle Seahawks,13
marcusburley/2541688,2014,Seattle Seahawks,13
marcusburley/2541688,2013,Jacksonville Jaguars,0
t.y.mcgill/2553911,2016,Indianapolis Colts,13
t.y.mcgill/2553911,2015,Indianapolis Colts,12
blidiwreh-wilson/2539219,2016,Atlanta Falcons,1
blidiwreh-wilson/2539219,2015,Tennessee Titans,10
blidiwreh-wilson/2539219,2014,Tennessee Titans,11
blidiwreh-wilson/2539219,2013,Tennessee Titans,13
stephontuitt/2543483,2016,Pittsburgh Steelers,14
stephontuitt/2543483,2015,Pittsburgh Steelers,14
stephontuitt/2543483,2014,Pittsburgh Steelers,16
garywalker/2503505,2005,Houston Texans,11
